"line"	"folio"	"section"	"quire"	"panel"	"language"	"hand"	"misc"	"d.hand"	"placement"	"line_number"	"transcriber"	"complex.line"	"par_init"	"par_fin"
"shodaiin.qotchy.kchol.s-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"13"	"F"	"shodaiin.qotchy.kchol.s-"	NA	NA
"shodaiin.qotchy.kchol.s-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"13"	"U"	"shodaiin.qotchy.kchol.s-"	NA	NA
"shodaiin.qotchy.kchol.s-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"13"	"V"	"shodaiin.qotchy.kchol.s-"	NA	NA
"ychey.ckhos.okcheod.chs-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"14"	"H"	"ychey.ckhos.okcheod.chs-"	96	59
"ychey.ckhor.otcheod.chr-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"14"	"C"	"ychey.ckhor.otcheod.chr-"	NA	NA
"ychey.ckhos.okcheod.chs-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"14"	"F"	"ychey.ckhos.okcheod.chs-"	NA	NA
"ychey.ckhos.otch*or.ch*-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"14"	"U"	"ychey.ckhos.otch*or.ch*-"	NA	NA
"ychey.ckhos.okcheod.chs-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"14"	"V"	"ychey.ckhos.okcheod.chs-"	NA	NA
"ochol.sho!dal.dol.cheo!dam-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"15"	"H"	"ochol.sho!dal.dol.cheo!dam-"	100	54
"*chol.sho!dal.dol.cheo!dam-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"15"	"C"	"*chol.sho!dal.dol.cheo!dam-"	NA	NA
"!chol.sho.dal.dal.cheo.dam-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"15"	"F"	"!chol.sho.dal.dal.cheo.dam-"	NA	NA
"ochol.sho!dal.dol.cheo!dam-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"15"	"U"	"ochol.sho!dal.dol.cheo!dam-"	NA	NA
"ochol.sho!dal.dal.cheo!dam-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"15"	"V"	"ochol.sho!dal.dal.cheo!dam-"	NA	NA
"choshy.qokor.chckhs-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"16"	"H"	"choshy.qokor.chckhs-"	104	51
"choshy.qokar.chckhr-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"16"	"C"	"choshy.qokar.chckhr-"	NA	NA
"choshy.qokor.chckhs-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"16"	"F"	"choshy.qokor.chckhs-"	NA	NA
"choshy.qokor.chckhs-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"16"	"U"	"choshy.qokor.chckhs-"	NA	NA
"choshy.qokor.chckhs-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"16"	"V"	"choshy.qokor.chckhs-"	NA	NA
"tcheo.l.cho.l!ch.!cthody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"17"	"H"	"tcheo.l.cho.l!ch.!cthody-"	107	47
"tcheo.l.cho!l!ch!ecthody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"17"	"C"	"tcheo.l.cho!l!ch!ecthody-"	NA	NA
"tcheo.l!cho.*!ch.!cthody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"17"	"F"	"tcheo.l!cho.*!ch.!cthody-"	NA	NA
"tcheo!l.cho!l.ch!ecthody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"17"	"U"	"tcheo!l.cho!l.ch!ecthody-"	NA	NA
"tcheo.l.cho.l!ch!eithody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"17"	"V"	"tcheo.l.cho.l!ch!eithody-"	NA	NA
"olkees.shodaiin.shody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"18"	"H"	"olkees.shodaiin.shody-"	112	44
"olkeer.shodaiin.shody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"18"	"C"	"olkeer.shodaiin.shody-"	NA	NA
"olkees.shodaiin.shody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"18"	"F"	"olkees.shodaiin.shody-"	NA	NA
"olkees.shodaiin.shody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"18"	"U"	"olkees.shodaiin.shody-"	NA	NA
"olkees.shodaiin.shody-"	"f93r"	"H"	"Q"	"A"	"A"	"4"	NA	"1"	"P"	"18"	"V"	"olkees.shodaiin.shody-"	NA	NA
