"langs","codes","fams","subgroups","scripts","word.len","word.size","char.len","char.size","char.h0","char.h1","char.H2","char.h2","char.H3","char.h3","word.mawe10000.h0","word.mawe10000.h1","word.mawe10000.H2","word.mawe10000.h2","word.mawe10000.H3","word.mawe10000.h3","mattr500","mattr1000","mattr2000","word1","word2","word3","word4","word5","word1.prop","word2.prop","word5.prop","word10.prop","word25.prop","word50.prop","word100.prop","beta","beta.error","beta.100","beta.100.error"
"Palatinate German","pfl","Germanic","High German","Latin",182273,41183,1194952,39,5.28540221886225,4.25828879125728,7.75918690246144,3.50089811120416,10.7734670169402,3.01428011447875,11.7066521313512,10.0283214261454,12.5292593467499,2.50093792060449,12.8624534495651,0.333194102815221,0.589674323849666,0.532880481995236,0.482398132664437,"de","die","un","vun","in",0.0335321194033126,0.0282762669183039,0.118328002501742,0.162794270133262,0.225277468412765,0.289686349596484,0.358231882944814,-0.747028718394981,0.000631716457929163,-0.750961054256522,0.0189205397984823
"Pennsylvania German","pdc","Germanic","High German","Latin",84493,15500,536973,32,5,4.16829345586704,7.69433208046901,3.52603862460197,10.6420006961508,2.94766861568177,11.4455090004366,9.77242434175922,12.317369050136,2.54494470837677,12.7690494984387,0.451680448302661,0.523548495505119,0.46672583223959,0.419225482334072,"in","die","der","en","iss",0.0252091889268934,0.0214100576379108,0.0891198087415526,0.139845904394447,0.226148911744168,0.302545773022617,0.38188962399252,-0.669315670594904,0.00100210370247844,-0.63849829027103,0.0149860604240785
"Ripuarian","ksh","Germanic","High German","Latin",111183,26111,665795,37,5.20945336562895,4.35274067886361,7.94194647450267,3.58920579563906,10.9787694487296,3.03682297422689,11.6526787988495,10.103978518745,12.6905667525394,2.58658823379431,12.9536917368857,0.263124984346325,0.599376314048372,0.541463553864169,0.488248618826229,"de","un","dä","en","dat",0.0274502396949174,0.0241943462579711,0.104566345574413,0.1508593939721,0.224935466753011,0.295251971974133,0.371063921642697,-0.69856013651408,0.000848320046586209,-0.673071558951902,0.0178304726971565
"Saterland Frisian","stq","Germanic","Anglic","Latin",187942,30541,1121438,32,5,4.2007719429191,7.72426784101891,3.52349589809981,10.734586467951,3.01031862693213,11.3686384849123,9.24073636418341,12.1184547654595,2.8777184012761,12.7853192818979,0.666864516438399,0.485411499951863,0.431740920178886,0.386315878563446,"dät","ju","fon","in","s",0.0273595045279927,0.0261942514179907,0.122319651807473,0.199274244181716,0.299533898755999,0.374993349011929,0.444137020995839,-0.666649386309613,0.00119201924957588,-0.571348102462869,0.0238266871780686
"Scots","sco","Germanic","Anglic","Latin",194690,24219,1158338,27,4.75488750216347,4.10022455470357,7.60610984268984,3.50588528798627,10.5890246553907,2.9829148127009,11.5334091314609,9.4772913939137,12.337477001321,2.86018560740732,12.9516818000871,0.614204798766039,0.564848852901484,0.496575473801561,0.43548181011535,"the","o","an","in","a",0.0631054496892496,0.0429862858903899,0.171272279007653,0.230058040988238,0.304545688016847,0.367764137860188,0.433581591247624,-0.870687749695788,0.000547249520088251,-0.916634689842186,0.0143365092772482
"Simple English","simple","Germanic","Anglic","Latin",332485,21352,1919962,27,4.75488750216347,4.11773192309041,7.52428348553279,3.40655156244238,10.3522495847295,2.82796609919667,11.1521380133465,9.05562609942601,12.3567512122989,3.30112511287293,13.0270862369653,0.670335024666355,0.465672955584838,0.401608154546299,0.345580930921662,"the","of","and","in","a",0.0673022843135781,0.0348557077762907,0.176723761974224,0.244314781117945,0.324474788336316,0.394426816247349,0.464249515015715,-0.867604484699184,0.000641421849184187,-0.917105989755286,0.0153369046232324
"Swedish","sv","Germanic","North Germanic","Latin",515025,66553,3454252,31,4.95419631038687,4.26069848463739,7.85122984954403,3.59053136490663,10.8567468766288,3.00551702708475,11.7112525515496,9.93731020778014,12.8128738612357,2.87556365345556,13.1692516108671,0.35637774963139,0.570634335596508,0.507269379844961,0.450489411987143,"och","i","av","som","en",0.0335673025581282,0.0304528906363769,0.117726323964856,0.178039900975681,0.267470511140236,0.323131886801612,0.379282559099073,-0.731083757076313,0.000587937955691067,-0.694743465886236,0.019654500981365
"West Flemish","vls","Germanic","Dutch","Latin",175526,31286,1059540,32,5,4.15607735036466,7.6652357361301,3.50915838576544,10.6933046146828,3.02806887855266,11.7098248478488,9.81689222444138,12.650656268744,2.83376404430264,13.1094963557562,0.458840087012147,0.555847027972028,0.501243454026962,0.451187715953771,"de","van","in","en","t",0.0479701012955346,0.0299100987887834,0.150655743308684,0.196563472078211,0.275070359946675,0.34486628761551,0.408970750771965,-0.805805919256661,0.000655788581316869,-0.815572258336416,0.0160705520708644
"West Frisian","fy","Germanic","Anglic","Latin",199809,26634,1292482,34,5.08746284125034,4.1998280171309,7.68176255828825,3.48193454115735,10.5680917638626,2.88632920557431,11.5645340609601,9.39652265520605,12.373289533593,2.97676687838698,13.0537226052523,0.680433071659282,0.550003867313916,0.485711155747837,0.427539571586512,"de","fan","en","it","yn",0.0516293059872178,0.0390923331781852,0.172579813722105,0.23005470224064,0.30984590283721,0.37905699943446,0.441826944732219,-0.797397212085314,0.000859549227473233,-0.797368387875861,0.0192946149887328
"Yiddish","yi","Germanic","High German","Hebrew",302081,25956,1651194,31,4.95419631038687,4.09960625946769,7.46581639094104,3.36621013147335,10.2276910953926,2.76187470445161,11.2272758729787,9.14508625059571,12.3876135176281,3.24252726703238,13.0455012375506,0.657887719922495,0.495895316804408,0.427302530253025,0.367668859649123,"די","און","פון","אין","א",0.041273698114082,0.0302534750613246,0.150429851596095,0.227170858147318,0.322264558181415,0.401140753638925,0.474528354977638,-0.72755019974348,0.0010090741771886,-0.692697261039853,0.0209131415057619
"Zeelandic","zea","Germanic","Dutch","Latin",152466,26800,916386,37,5.20945336562895,4.12842202640114,7.59838791687416,3.46996589047303,10.6117118683793,3.01332395150517,11.5021130203324,9.42195473357084,12.398054535125,2.97609980155413,12.9969143877772,0.598859852652187,0.526041117286991,0.467578697859688,0.41756546457834,"de","van","in","n","t",0.0564453714270723,0.0367688533837052,0.174215890755972,0.240040402450382,0.311177574016502,0.372581427990503,0.431840541497777,-0.826633035516263,0.000896819278240645,-0.83945309778758,0.0207904971168215
"Greek","el","Hellenic","Hellenic","Greek",669498,64534,4735773,35,5.12928301694497,4.51233720034191,8.08823128828725,3.57589408794534,11.0166137802923,2.92838249200503,11.7588130098609,9.82637319214126,12.6430586283983,2.81668543625703,13.13428524203,0.491226613631738,0.583825176733821,0.522220763651621,0.464270226969292,"και","της","του","το","η",0.0304168197664519,0.0264825287006085,0.126406650953401,0.189232828178725,0.285613997353241,0.351558929227571,0.408752528013527,-0.699858518811384,0.000724737340773066,-0.62633160201578,0.0217022543479831
"Pontic","pnt","Hellenic","Hellenic","Greek",49571,10693,309509,35,5.12928301694497,4.40297950120204,7.9428899396056,3.53991043840356,10.8152201293437,2.87233018973806,11.4742397274488,9.3637915735186,12.0844568104161,2.72066523689751,12.5235697138255,0.43911290340942,0.494847323943662,0.433928826619965,0.383835887969446,"τη","και","το","η","ο",0.0350406487664158,0.0284238768634887,0.134050150289484,0.196243771559985,0.295152407657703,0.373625708579613,0.466099130540033,-0.701820210552644,0.00149914020220432,-0.673773325659447,0.0195625823907194
"Assamese","as","Indic","Eastern Indic","Bengali",307160,49631,2065918,68,6.08746284125034,4.86623872663509,8.68301313580693,3.81677440917184,11.7041560520803,3.02114291627341,11.9292675637265,10.7954852395874,12.858710492637,2.06322525304963,13.1320466099111,0.273336117274075,0.645303658536585,0.585041396103896,0.525028660994178,"আৰু","হয়","এই","কৰা","কৰে",0.0217801797108999,0.0103301211095195,0.0573316838129965,0.081950774840474,0.127907279593697,0.174912097929418,0.23475387420237,-0.724120070055913,0.000247840545793711,-0.851268331758297,0.00959746544735412
"Bengali","bn","Indic","Eastern Indic","Bengali",603086,77530,4415799,74,6.20945336562895,4.82109165949231,8.59019727259469,3.76910561310237,11.5507400461308,2.96054277353611,11.8030947688663,10.5949633745619,12.8155980911131,2.22063471655127,13.1112172990304,0.29561920791725,0.628946532822104,0.563156399199138,0.497560868000927,"ও","এবং","হয়","করে","একটি",0.0139383106223656,0.01301141130784,0.0519179685815953,0.0793767389725512,0.127061480452207,0.177024503967925,0.239266041659067,-0.635517582775589,0.000359960477341932,-0.651422214447665,0.0161673747049782
"Bihari","bh","Indic","Eastern Indic","Devanagari",189042,22326,1050483,109,6.76818432477693,4.80733936107517,8.54940420073862,3.74206483966345,11.4186313126165,2.86922711187787,11.3778352608641,9.40103267684787,12.3652746035193,2.96424192667147,12.8948028558387,0.529528252319398,0.49292951375801,0.43466992481203,0.379912263865037,"के","में","आ","से","बा",0.0747452946964167,0.0358333068841845,0.160551623448757,0.200283534875848,0.266972418827562,0.332222469080945,0.409364056664657,-1.00507558182719,0.000619923272129403,-1.12902938418863,0.0055674789873175
"Bishnupriya Manipuri","bpy","Indic","Eastern Indic","Bengali",86631,4179,666464,64,6,4.59932200209477,7.59775309871946,2.9984310966247,9.32873364787601,1.73098054915654,7.9242695881983,6.20954754234735,7.21565149396973,1.00610395162238,7.6923920048194,0.476740510849671,0.167325875230324,0.119019691422118,0.0896184807664602,"হারহান","মারি","ভারতর","সাক্ষরতার","থাকমারি",0.0358993893640844,0.0311320428022301,0.148064780505824,0.246863132135148,0.453244219736584,0.643280119125948,0.843762625388141,-0.617980883038148,0.00358663357115547,-0.450938234105455,0.0125059629594317
"Divehi","dv","Indic","Southern Indic","Thaana",256168,50848,2367003,51,5.6724253419715,4.55951634271939,7.7374706590243,3.1779543163049,10.382700915471,2.64523025644673,11.9012524210388,10.7187634968538,12.5281398963388,1.80937639948497,12.8419064664074,0.313766570068591,0.6358057179987,0.571258106355383,0.512882428940568,"އަދި","އެވެ","މި","ވަނަ","އެންމެ",0.00945082914337466,0.00795571656100684,0.0385137878267387,0.0635403329065301,0.113175728428219,0.162627650604291,0.220531057743356,-0.587673058508973,0.000553359586365346,-0.54150932495252,0.0163211228497253
"Doteli","dty","Indic","Northern Indic","Devanagari",211783,44452,1429359,78,6.28540221886225,4.84381025659388,8.71765366374383,3.87384340714996,11.7956059256189,3.07795226187503,11.8917183055314,10.8045005221427,12.6079710498629,1.80347052772023,12.8915402258099,0.283569175946946,0.624513917594506,0.575257271259548,0.527190615773712,"हो","रे","एक","छ","जिल्ला",0.0120642355618723,0.00871646921613161,0.04344541346567,0.0726073386438005,0.130076540609964,0.179636703606994,0.236718716799743,-0.614113324417338,0.000557987599058236,-0.582048415566421,0.0159933379816836
"Fiji Hindi","hif","Indic","Central Indic","Latin",89631,8539,506617,27,4.75488750216347,4.08155182247677,7.5101680227582,3.42861620028143,10.2229592518646,2.71279122910644,10.6836821559917,8.4744449093509,11.2113127419913,2.73686783264044,11.9829094589089,0.771596716917562,0.407881764206955,0.335647473146681,0.279477866339669,"ke","me","rahaa","fiji","aur",0.0797045665004295,0.040610949336725,0.189655364773348,0.244826008858542,0.336301056554094,0.426214144659772,0.535261237741406,-0.908709209667897,0.000616197787128451,-1.0156720377429,0.00601478504480296
"Goan Konkani","gom","Indic","Southern Indic","Devanagari",622853,116391,4247253,86,6.4262647547021,4.75770222040931,8.4604465082218,3.70274428781249,11.5043129515701,3.04386644334835,12.0680306157061,10.9596988878517,12.8935821496804,1.93388326182862,13.0633081887038,0.169726039023402,0.685785693823635,0.626268569622087,0.569406470751796,"आनी","ह्या","आसा","एक","तो",0.0302446965816974,0.0113317267477238,0.059113466580397,0.0798631458787226,0.123997155026949,0.167887125854736,0.218696867479164,-0.865739078801833,0.000425580437790786,-1.11253472440666,0.0205461577488631
"Gujarati","gu","Indic","Western Indic","Gujarati",526046,82096,3317693,71,6.14974711950468,4.83253818902597,8.64803685226099,3.81549866323503,11.7496173589419,3.10158050668091,11.9003362354935,10.5215764087673,12.756281962541,2.2347055537737,13.099733654049,0.343451691507975,0.634198274082332,0.571876247834337,0.512376070487484,"છે","અને","આ","પણ","કે",0.0411884131805964,0.0239389711165944,0.0892412450622189,0.115166734468088,0.164227082802645,0.211635484349277,0.267377757838668,-0.910900696335316,0.000420445569076028,-1.08160729831266,0.015055510284923
"Hindi","hi","Indic","Central Indic","Devanagari",853127,68494,4699542,85,6.4093909361377,4.80111849764026,8.52462045564464,3.72350195800437,11.4914780214433,2.96685756579869,11.4289623208045,9.49559182318757,12.5454796934259,3.04988787023829,13.0823772427722,0.536897549346346,0.522482607512374,0.458688303306349,0.400132075373679,"के","में","है","की","का",0.0431471515964212,0.0347251933182281,0.150705580763474,0.218480953011685,0.286924455561716,0.34238513140482,0.40351202107072,-0.76615161139167,0.000602963658229315,-0.767081014466795,0.0238919713601009
"Kashmiri","ks","Indic","Other Indic","Arabic",4998,1833,19794,62,5.95419631038687,4.47085708491867,8.24214062188713,3.77128353696846,11.0891089956628,2.84696837377568,10.8399910705399,9.34587955866096,11.6124163188704,2.26653676020949,12.0587740353236,0.44635771645312,0.511254618473896,0.456780761523046,0.42113460253841,"ن","م","ر","س","ہ",0.0312124849939976,0.0252100840336134,0.117847138855542,0.197478991596639,0.310124049619848,0.385754301720688,0.471588635454182,-0.661826078309078,0.00439431106515529,-0.624967898115626,0.0228371705731089
"Maithili","mai","Indic","Eastern Indic","Devanagari",114509,24456,763408,71,6.14974711950468,4.8653917529495,8.73853838647904,3.87314663352954,11.7345238583267,2.99598547184764,11.7761798180286,10.5675816699362,12.5674363987267,1.99985472879045,12.8989626985707,0.331526299843987,0.611097584541063,0.558001383787478,0.504071709233792,"अछि","आ","ई","जिला","सँ",0.0197888375586198,0.0130033447152626,0.0545546638255508,0.0826921901335266,0.140381978709097,0.19808050022269,0.267900339711289,-0.679175557644835,0.000483226985265475,-0.764226937147397,0.0104446503966165
"Marathi","mr","Indic","Southern Indic","Devanagari",446153,81575,3277623,86,6.4262647547021,4.85302369799837,8.68939921481795,3.83637551681958,11.7627395999952,3.07334038517727,12.0145832412004,10.815478955809,12.7071494738587,1.89167051804971,12.9886949533442,0.281545479485493,0.66853998785031,0.609584360515272,0.551826826563959,"इस","आहे","आणि","व","या",0.0142283028467813,0.0110365726555688,0.0541495854561103,0.0755166949454559,0.113461077253767,0.153931498835601,0.20701642710012,-0.65757556741642,0.000333125260786172,-0.711174862791183,0.0203263524056237
"Nepali","ne","Indic","Northern Indic","Devanagari",282248,51693,1940280,83,6.37503943134692,4.83570768870643,8.6480449970099,3.81233730830348,11.6252127291905,2.97716773218061,11.7501616162255,10.4716564740833,12.3860593466428,1.91440287255952,12.6738701726127,0.287810825969948,0.615891807022552,0.55404194688248,0.497977964561563,"र","छ","हो","पनि","यो",0.0221401037385562,0.0123543833791559,0.0582679062384853,0.0881671437884414,0.145517417306766,0.195820696692271,0.263828264504974,-0.710100517024747,0.000303032898157997,-0.820379299212796,0.0118389563175773
"Oriya","or","Indic","Eastern Indic","Odia",88813,17196,649200,66,6.04439411935845,4.88885796785755,8.56955622193895,3.6806982540814,11.1646826196429,2.59512639770394,10.9725193600156,9.66261455514843,11.4526151323861,1.79000057723768,11.72254503537,0.269929902983878,0.528218185734286,0.474231062647705,0.42390143501435,"ଓ","ଅକ୍ଟୋବରଡିସେମ୍ବର","ଜୁଲାଇସେପ୍ଟେମ୍ବର","ଜାନୁଆରୀମାର୍ଚ୍ଚ","ଅପ୍ରେଲଜୁନ",0.0178690056635853,0.016889419341763,0.0853816445790594,0.138223007892989,0.222816479569432,0.284958283134226,0.353450508371522,-0.618882703616316,0.00140579310339783,-0.540226211736187,0.0248257985789856
"Pali","pi","Indic","Other Indic","Latin",6206,2225,58673,44,5.4594316186373,4.45987120820241,7.40963754311753,2.94976633491512,9.55483730572373,2.1451997626062,11.1195896207411,9.41722485586854,11.1489886350068,1.73176377913829,11.7311779745727,0.58218933956584,0.513735623599701,0.476223300970874,0.456890776699029,"vā","bhikkhunī","pana","pācittiyaṃ","yā",0.0428617466967451,0.0404447309055753,0.178536899774412,0.23396712858524,0.311633902674831,0.379149210441508,0.461005478569127,-0.737507469220457,0.00459607810330433,-0.733965820550005,0.0298745613835224
"Punjabi","pa","Indic","Northwestern Indic","Gurmukhi",365155,36770,1942611,73,6.18982455888002,4.81868923759993,8.49485969134945,3.67617045374952,11.4204945371667,2.92563484581725,11.429971640468,9.48127956965458,12.2221048498092,2.7408252801546,12.7217892785212,0.499684428711967,0.525297294911963,0.459066455138375,0.398897747971518,"ਦੇ","ਦਾ","ਦੀ","ਹੈ","ਵਿੱਚ",0.0294642001341896,0.0290917555558598,0.115690597143679,0.177508181457189,0.264263121140338,0.339288795169175,0.412457723432515,-0.688881332266138,0.000819875530966826,-0.643354616936057,0.0206508995833491
"Romani","rmy","Indic","Western Indic","Latin",51074,13441,327885,50,5.64385618977472,4.2203362275145,7.79609615718494,3.57575992967045,10.8970869741716,3.10099081698671,11.2737197732959,9.91094726230279,12.1505618549245,2.2396145926217,12.5405491566177,0.389987301693223,0.55228234059302,0.493078482328482,0.443371150265005,"o","si","le","e","te",0.022594666562243,0.0148412107921839,0.073109605670204,0.108665857383404,0.1838313035987,0.244586286564593,0.308062810823511,-0.681113320629364,0.000849988744976013,-0.695890298089825,0.0145693670537913
"Sanskrit","sa","Indic","Other Indic","Devanagari",328303,99635,2975900,83,6.37503943134692,4.79273242212625,8.56910467147295,3.7763722493467,11.5701819462298,3.00107727475689,12.2185360444086,10.95570816066,12.5706346641928,1.61492650353281,12.8282131623586,0.257578498165752,0.670998950123323,0.62277601893928,0.57791703170317,"च","इति","अस्ति","आसीत्","अपि",0.0133931155061026,0.0129544963037194,0.0542029771278362,0.0819029981450063,0.139870790093298,0.184957188938267,0.232949439999025,-0.648455913973002,0.000448589539410598,-0.599275828529792,0.0200962356365668
"Sindhi","sd","Indic","Northwestern Indic","Arabic",429726,31874,2018087,62,5.95419631038687,4.43321908007313,8.13974425071334,3.70652517064022,11.2091726396296,3.06942838891621,11.4127994796823,9.77336937385453,12.6331568088385,2.85978743498395,13.0909147190598,0.457757910221344,0.547983227001441,0.475210788647575,0.409000474278477,"جي","جو","آهي","کي","ته",0.0432461615075653,0.0217976105704565,0.10446889413254,0.14916481665061,0.229527652504154,0.295213694307536,0.363673596663921,-0.806667511314681,0.000310423292555521,-0.880921571946602,0.00912185880397035
"Sinhalese","si","Indic","Southern Indic","Sinhala",279796,50072,1826685,129,7.01122725542325,4.7623594495204,8.61337611481024,3.85101666528985,11.6764505905132,3.06307447570294,12.015953634427,10.9936193201637,12.9493657277112,1.95574640754746,13.185424882512,0.236059154800826,0.662065057915058,0.601596374730797,0.543520625198855,"හා","සහ","වන","අතර","ශ්රී",0.00997512473373458,0.00745900584711719,0.0359869333371456,0.0609586984803214,0.1094297273728,0.157722054639809,0.217865873707987,-0.59358906799231,0.000499765264563559,-0.582327836970432,0.0149667110014264
"Urdu","ur","Indic","Central Indic","Arabic",553505,30420,2570761,47,5.55458885167764,4.33331761663428,7.9543463818287,3.62102876519441,10.9395443683368,2.98519798650806,11.1256079595968,9.14918915532342,12.3008946501848,3.15170549486142,12.9752176559413,0.674323005756501,0.489992779783394,0.418804857561568,0.353918466723437,"کے","میں","کی","اور","ہے",0.040234505560022,0.0311704501314351,0.146320268109593,0.217138056566788,0.30840733146042,0.370722938365507,0.435829847968853,-0.731313033605507,0.00087323344393598,-0.713685724276195,0.0219340197125902
"Western Punjabi","pnb","Indic","Northwestern Indic","Arabic",217707,20569,1025781,44,5.4594316186373,4.28905349596022,7.85548841909819,3.56643492313798,10.8185768293409,2.96308841024266,11.3327489647663,9.47697763794116,12.6154168604134,3.13843922247225,13.1139398827407,0.498523022327316,0.5068505739485,0.441701400153121,0.382328885914986,"تے","دے","اے","دی","دا",0.0354237576191854,0.0298244888772525,0.127010155851672,0.195322153169168,0.285548925849881,0.348537254199452,0.418934623140276,-0.713622406013006,0.00100006628368821,-0.69418350684613,0.020474770470909
"Greenlandic","kl","Inuit","Inuit","Latin",43396,16584,410032,37,5.20945336562895,4.08749468469308,7.498508889811,3.41101420511791,10.3811549054531,2.8826460156421,11.8807987630542,10.7997170629218,12.1320530488775,1.33233598595577,12.4690095402854,0.336956491407928,0.629196795541623,0.585434573002755,0.541850872623079,"image","sumut","atassuseq","aamma","f",0.0182735736012536,0.0103465757212646,0.0556733339478293,0.0815282514517467,0.133191999262605,0.187620978892064,0.255161766061388,-0.681954136130482,0.000656208340580604,-0.728397881489201,0.00974092144711229
"Inuktitut","iu","Inuit","Inuit","Inuktitut",2108,1373,13898,123,6.94251450533924,5.43682187106541,9.29030395996061,3.85348208889519,11.2994320136719,2.00912805371133,10.4231159101471,9.87557038438424,10.6634807382286,0.787910353844344,10.8444388352894,0.18095809706084,0.753333333333333,0.758555555555556,0.778833333333333,"ᖃᓪᓗᓈᑎᑐᑦ","ᓄᓇᓖᑦ","ᐃᓄᐃᑦ","ᐊᒻᒪᓗ","ᓄᓇᕗᒻᒥ",0.0170777988614801,0.0142314990512334,0.0597722960151803,0.101043643263757,0.175996204933586,0.240986717267552,0.321631878557875,-0.643101846175781,0.00457597946278454,-0.623029542483052,0.0181784507060309
"Inupiak","ik","Inuit","Inuit","Latin",3753,2102,26593,39,5.28540221886225,4.26347758099063,7.886045110328,3.62256752933737,10.826149457089,2.94010434676097,11.0375469539622,10.2910420750482,11.3587864850151,1.06774440996689,11.5306426000407,0.171856115025617,0.659707509881423,0.608072045152722,0.586409298345693,"tanŋ","alnus","at","of","bar",0.0151878497202238,0.0125233146815881,0.0562216893152145,0.0988542499333866,0.166533439914735,0.227551292299494,0.312283506528111,-0.609011647283446,0.00342826380760002,-0.58828518548624,0.0179995118896659
"Gilaki","glk","Iranian","Iranian","Arabic",93379,17314,477352,43,5.4262647547021,4.29894340601884,8.05102963638119,3.75208623036235,11.1940667264509,3.14303709006974,11.6185120805334,10.1643846049972,12.6000887655113,2.43570416051404,12.933146419962,0.333057654450746,0.573595022081752,0.521949671588166,0.468158980451453,"و","به","مئن","در","از",0.0432110003319804,0.017916233842727,0.0969597018601613,0.132770751453753,0.198438621103246,0.252497884963429,0.311922380835091,-0.856207152676469,0.000627821010913442,-0.990357553942765,0.0124942015784422
"Kurdish","ku","Iranian","Iranian","Latin",212059,33845,1211195,36,5.16992500144231,4.38331901927782,7.86620751069519,3.48288849141737,10.8361077190937,2.96990020839856,11.5510134402971,9.74874461045378,12.443005818485,2.6942612080312,12.9320260315413,0.48902021305634,0.549528614157527,0.485852868624174,0.429604308569618,"û","li","bi","di","ji",0.0384279846646452,0.0241017829943553,0.124356900673869,0.185523840063379,0.254377319519568,0.32788987970329,0.397035730622138,-0.753148662829848,0.000710765186144982,-0.749454077451767,0.0182932809822607
"Mazandarani","mzn","Iranian","Iranian","Arabic",136473,15278,660593,44,5.4594316186373,4.10588038024541,7.67174503909356,3.56586465884816,10.6479057858626,2.97616074676903,11.2579842231102,9.4386285849812,12.4159090942489,2.97728050926765,12.9949464643383,0.579037370089471,0.500916478869967,0.432001450594898,0.373133314949291,"و","دله","که","ره","ه",0.0393411150923626,0.0215573776497915,0.114975123284459,0.163145823716046,0.264609116821642,0.355257083818777,0.435448770086391,-0.739246916335018,0.000761226457435645,-0.750500989335882,0.0118533206169614
"Northern Luri","lrc","Iranian","Iranian","Arabic",137583,26788,697527,48,5.58496250072116,4.32100039846881,8.14485379060181,3.823853392133,11.4104335057132,3.26557971511137,11.5837921709529,9.76753850228089,12.3713980674168,2.60385956513595,12.9677520821186,0.596354014701788,0.512051161166405,0.457028264598404,0.408092783835499,"د","و","ۉ","ا","ڤ",0.0511327707638298,0.0186142183263921,0.103544769339235,0.138948852692556,0.205396015496101,0.268761402208122,0.340158304441682,-0.921662933699567,0.000814364862349919,-1.08389715744874,0.0159586135549042
"Ossetian","os","Iranian","Iranian","Cyrillic",106260,21657,672527,34,5.08746284125034,4.38115459664099,8.05706391624187,3.67590931960088,11.1378076239649,3.08074370772305,11.8444083295841,10.5083041422106,12.8462896115174,2.33798546930676,13.1422458261855,0.295956214668165,0.649872156013001,0.58808195542775,0.526967948717949,"м","й","азы","у","категори",0.0414831545266328,0.0156502917372483,0.0877846790890269,0.118332392245436,0.176670431018257,0.23690946734425,0.303792584227367,-0.866893654282549,0.000766274609958741,-1.04851588825908,0.0145085479763504
"Pashto","ps","Iranian","Iranian","Arabic",466643,48180,2152502,52,5.70043971814109,4.36489385918425,8.05242056170199,3.68752670251775,11.1732221031756,3.12080154147358,11.4560807071917,9.27667652862423,12.4155055896449,3.1388290610207,13.0296464845991,0.614140894954175,0.501913688025037,0.439792314532055,0.38604278156611,"د","په","او","چې","کې",0.0799497688811361,0.0459087568012378,0.196154233536129,0.242073705166476,0.309997149855457,0.370199488688355,0.427772408457858,-0.975132985169078,0.000435203847975431,-1.03307212424086,0.0143194499786123
"Persian","fa","Iranian","Iranian","Arabic",824252,37447,4044947,37,5.20945336562895,4.12367567455655,7.7414486043881,3.61777292983155,10.7696418720182,3.02819326763005,11.2210278801927,9.27167249751327,12.4638720976064,3.19219960009309,13.0994092391605,0.635537141554116,0.496000924080973,0.429303665223665,0.367730081863254,"و","در","به","از","می",0.0438239761626299,0.0353969417120007,0.153006604776209,0.224830512998452,0.300467575450226,0.354024012073977,0.411150958687392,-0.760661415508962,0.000795208577337158,-0.754556880012929,0.0226202422222481
"Sorani","ckb","Iranian","Iranian","Arabic",301550,51320,1857930,38,5.24792751344359,4.24331807299903,7.71137566432725,3.46805759132821,10.6435405129801,2.93216484865287,11.8272310258677,10.1154061961976,12.7542758051107,2.63886960891308,13.1023370820384,0.34806127692772,0.600039735099338,0.545805538832029,0.495376735740226,"و","لە","بە","کە","بۆ",0.05536063671033,0.0505421986403582,0.156408555795059,0.186738517658763,0.234468579008456,0.278006964019234,0.323302934836677,-0.914789931579937,0.000969690707786427,-0.97796387767703,0.0323027207897839
"Tajik","tg","Iranian","Iranian","Cyrillic",253532,44166,1672125,41,5.35755200461808,4.34295939566783,7.99919309311614,3.6562336974483,11.1047153547637,3.10552226164756,11.8902722029519,10.46315785591,12.8132082214894,2.35005036557946,13.1323654134664,0.319157191976921,0.634679133858268,0.578843407731928,0.525006095680599,"дар","ва","ба","аз","ки",0.035281542369405,0.0312386602085733,0.120580439550037,0.154453875644889,0.198424656453623,0.239105911679788,0.285936292065696,-0.793112445521519,0.000744937960666198,-0.838760788708925,0.0271545522032582
"Zazaki","diq","Iranian","Iranian","Latin",111379,26560,663577,41,5.35755200461808,4.39674147908379,8.02417195327191,3.62743047418812,11.1675036023967,3.14333164912476,11.6699102229008,10.2410322254382,12.5142915779234,2.27325935248519,12.8507178411336,0.336426263210234,0.579110829773892,0.527783169996231,0.47703509271729,"u","de","ra","dı","xo",0.0338394131748355,0.0205245153933865,0.092881063755286,0.12962946336383,0.188024672514567,0.241499744116934,0.304707350577757,-0.782638145557479,0.000350572025499062,-0.860118768857814,0.0115790182024715
"Cherokee","chr","Iroquoian","Iroquoian","Cherokee",24864,7573,119988,86,6.4262647547021,5.26609381655806,9.40384511671043,4.13775130015237,12.1858585932263,2.78201347651584,11.452291828133,10.1411921809163,12.3083154394243,2.16712325850804,12.7177630160808,0.409447576656488,0.576323956043956,0.52104962962963,0.472980056980057,"ᎯᎠ","ᎠᎴ","ᏣᎳᎩ","ᎠᏰᎵ","ᎾᏍᎩ",0.0302043114543115,0.0293194980694981,0.0941924066924067,0.122506435006435,0.173141891891892,0.22904601029601,0.29786036036036,-0.751192107080469,0.00139449125546794,-0.850467862712825,0.0246514966761939
